Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2017);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Publisher;Coverage;Categories
902;19700186897;"Micro and Nanosystems";journal;"18764037, 18764029";0,183;Q4;11;17;85;493;29;78;0,25;29,00;United Arab Emirates;"Bentham Science Publishers";"2010-ongoing";"Building and Construction (Q4); Nanoscience and Nanotechnology (Q4)"
903;27888;"Praktische Metallographie/Practical Metallography";journal;"0032678X";0,183;Q4;16;60;170;638;57;136;0,48;10,63;Germany;"Carl Hanser Verlag GmbH & Co.";"1969-ongoing";"Condensed Matter Physics (Q4); Electronic, Optical and Magnetic Materials (Q4); Mechanics of Materials (Q4); Metals and Alloys (Q4)"
904;21454;"UPB Scientific Bulletin, Series B: Chemistry and Materials Science";journal;"14542331";0,183;Q3;16;79;216;1658;94;216;0,43;20,99;Romania;"Universitatea Politehnica Bucuresti";"1999-ongoing";"Materials Science (miscellaneous) (Q3); Chemistry (miscellaneous) (Q4)"
905;19800188005;"Composites: Mechanics, Computations, Applications";journal;"21522057, 21522073";0,182;Q4;8;18;57;416;15;57;0,31;23,11;United States;"Begell House";"2010-ongoing";"Ceramics and Composites (Q4); Mechanics of Materials (Q4)"
906;15861;"Fangzhi Gaoxiao Jichukexue Xuebao";journal;"10068341";0,182;Q3;4;61;213;1050;25;213;0,16;17,21;China;"Educational Committee of Basic Subjects of Textile Institutes";"1999-ongoing";"Polymers and Plastics (Q3)"
907;17931;"Integrated Ferroelectrics";journal;"10584587";0,182;Q4;35;190;594;3645;240;580;0,39;19,18;Switzerland;"Gordon and Breach Science Publishers";"1992-ongoing";"Electrical and Electronic Engineering (Q3); Ceramics and Composites (Q4); Condensed Matter Physics (Q4); Control and Systems Engineering (Q4); Electronic, Optical and Magnetic Materials (Q4); Materials Chemistry (Q4)"
908;17826;"Materiaux et Techniques";journal;"00326895";0,182;Q3;7;29;152;843;44;146;0,38;29,07;France;"EDP Sciences";"1976, 1978, 1980-1988, 1990-1994, 2009-ongoing";"Materials Science (miscellaneous) (Q3)"
909;6400153166;"Optoelectronics Letters";journal;"16731905, 19935013";0,182;Q4;17;113;352;1904;167;352;0,55;16,85;Germany;"Springer Verlag";"2007-ongoing";"Electrical and Electronic Engineering (Q3); Atomic and Molecular Physics, and Optics (Q4); Condensed Matter Physics (Q4); Electronic, Optical and Magnetic Materials (Q4)"
910;29665;"Funtai Oyobi Fummatsu Yakin/Journal of the Japan Society of Powder and Powder Metallurgy";journal;"05328799";0,181;Q4;19;87;390;1642;76;359;0,22;18,87;Japan;"Funtai Funmatsu Yakin Kyokai";"1969-1991, 1993-ongoing";"Industrial and Manufacturing Engineering (Q3); Materials Chemistry (Q4); Mechanical Engineering (Q4); Metals and Alloys (Q4)"
911;19700175025;"International Journal of Medical Engineering and Informatics";journal;"17550653, 17550661";0,181;Q4;10;25;80;716;28;80;0,38;28,64;United Kingdom;"Inderscience Enterprises";"2009-ongoing";"Medicine (miscellaneous) (Q3); Biomaterials (Q4); Biomedical Engineering (Q4); Health Informatics (Q4)"
912;21100831406;"Journal of The Institution of Engineers (India): Series D";journal;"22502130, 22502122";0,181;Q4;6;35;72;815;49;72;0,73;23,29;India;"Springer India";"2012-ongoing";"Geotechnical Engineering and Engineering Geology (Q3); Materials Chemistry (Q4); Mechanical Engineering (Q4); Metals and Alloys (Q4)"
913;19700180842;"Journal of Thermal Science and Technology";journal;"18805566";0,180;Q3;15;38;85;1050;46;84;0,44;27,63;Japan;"Japan Society of Mechanical Engineers/Nihon Kikai Gakkai";"2009-ongoing";"Engineering (miscellaneous) (Q3); Materials Science (miscellaneous) (Q3); Atomic and Molecular Physics, and Optics (Q4); Instrumentation (Q4)"
914;28700;"Materials Science Forum";journal;"02555476";0,180;Q3;68;2329;7417;29259;2299;7270;0,31;12,56;Switzerland;"Trans Tech Publications Ltd.";"1985-1986, 1994-ongoing";"Materials Science (miscellaneous) (Q3); Condensed Matter Physics (Q4); Mechanical Engineering (Q4); Mechanics of Materials (Q4)"
915;16128;"Electromagnetics";journal;"1532527X, 02726343";0,179;Q4;30;47;141;884;78;140;0,52;18,81;United Kingdom;"Taylor & Francis";"1981-ongoing";"Electrical and Electronic Engineering (Q3); Electronic, Optical and Magnetic Materials (Q4); Radiation (Q4)"
916;22026;"Journal of Ceramic Processing Research";journal;"12299162";0,179;Q4;28;154;511;3530;200;511;0,38;22,92;South Korea;"Hanyang University Ceramic";"2000-ongoing";"Ceramics and Composites (Q4)"
917;28343;"Revista de Metalurgia";journal;"00348570";0,179;Q4;16;26;86;685;38;84;0,39;26,35;Spain;"CSIC Consejo Superior de Investigaciones Cientificas";"1968-1972, 1974-1994, 1996-ongoing";"Condensed Matter Physics (Q4); Materials Chemistry (Q4); Metals and Alloys (Q4); Physical and Theoretical Chemistry (Q4)"
918;6000195396;"Fluid Dynamics and Materials Processing";journal;"1555256X, 15552578";0,178;Q3;14;16;55;340;17;55;0,19;21,25;United States;"Tech Science Press";"2007-ongoing";"Materials Science (miscellaneous) (Q3)"
919;17800156732;"International Journal of Materials Engineering Innovation";journal;"17572762, 17572754";0,178;Q3;8;18;75;516;28;72;0,43;28,67;United Kingdom;"Inderscience Publishers";"2009-ongoing";"Materials Science (miscellaneous) (Q3)"
920;20536;"Materials Research Innovations";journal;"1433075X, 14328917";0,178;Q3;44;73;1781;2006;706;1768;0,36;27,48;United Kingdom;"Maney Publishing";"1997-ongoing";"Materials Science (miscellaneous) (Q3); Condensed Matter Physics (Q4); Mechanical Engineering (Q4); Mechanics of Materials (Q4)"
921;12377;"Keikinzoku/Journal of Japan Institute of Light Metals";journal;"04515994";0,176;Q4;23;43;184;538;38;183;0,16;12,51;Japan;"Keikinzoku Gakkai/Japan Institute of Light Metals";"1969-1989, 1991-ongoing";"Materials Chemistry (Q4); Mechanical Engineering (Q4); Mechanics of Materials (Q4); Metals and Alloys (Q4)"
922;21100200818;"International Journal of Microwave and Optical Technology";journal;"15530396";0,175;Q4;9;63;199;1200;115;199;0,75;19,05;United States;"Electrical Engineering Department, University of Nevada";"2011-ongoing";"Electrical and Electronic Engineering (Q3); Electronic, Optical and Magnetic Materials (Q4)"
923;14370;"Tribologie und Schmierungstechnik";journal;"07243472";0,175;Q4;8;70;131;443;21;128;0,18;6,33;Germany;"Expert Verlag GmbH";"1983-ongoing";"Mechanical Engineering (Q4); Mechanics of Materials (Q4); Surfaces and Interfaces (Q4); Surfaces, Coatings and Films (Q4)"
924;19500157811;"X-ray Structure Analysis Online";journal;"18833578";0,175;Q4;7;23;85;225;24;85;0,42;9,78;Japan;"Japan Society for Analytical Chemistry";"2009-ongoing";"Analytical Chemistry (Q4); Materials Chemistry (Q4)"
925;29042;"Cailiao Yanjiu Xuebao/Chinese Journal of Materials Research";journal;"10053093";0,174;Q3;15;130;410;2715;157;410;0,38;20,88;China;"Chinese Academy of Sciences";"1994, 1996-ongoing";"Materials Science (miscellaneous) (Q3)"
926;29038;"Cailiao Kexue yu Gongyi/Material Science and Technology";journal;"10050299";0,173;Q3;12;88;330;1926;91;330;0,24;21,89;China;"Harbin Gongye Daxue/Harbin Institute of Technology";"1998, 2000-ongoing";"Materials Science (miscellaneous) (Q3)"
927;110297;"Fibre Chemistry (English Translation of Khimicheskie Volokna)";journal;"00150541";0,173;Q3;16;100;305;1233;55;302;0,20;12,33;United States;"Kluwer Academic/Plenum Publishers";"1969-ongoing";"Chemical Engineering (miscellaneous) (Q3); Materials Science (miscellaneous) (Q3); Chemistry (miscellaneous) (Q4)"
928;13696;"Polymer Korea";journal;"0379153X";0,173;Q3;17;144;398;3716;154;398;0,37;25,81;South Korea;"Polymer Society of Korea";"1996-ongoing";"Chemical Engineering (miscellaneous) (Q3); Polymers and Plastics (Q3); Materials Chemistry (Q4)"
929;25193;"Applied Sciences";journal;"14545101";0,172;Q3;15;18;88;400;106;87;1,35;22,22;Romania;"Universitatea Politehnica Bucuresti";"1996, 2000-ongoing";"Engineering (miscellaneous) (Q3); Fluid Flow and Transfer Processes (Q3); Materials Science (miscellaneous) (Q3); Applied Mathematics (Q4); Computer Science Applications (Q4); Instrumentation (Q4); Process Chemistry and Technology (Q4)"
930;31769;"Fenmo Yejin Jishu/Powder Metallurgy Technology";journal;"10013784";0,172;Q4;11;71;236;1537;67;236;0,28;21,65;China;"Beijing Research Inst of Powder Metallurgy";"1986-1989, 1993-ongoing";"Mechanics of Materials (Q4); Metals and Alloys (Q4)"
931;26102;"Informacije MIDEM";journal;"03529045";0,172;Q4;16;29;104;703;67;97;0,64;24,24;Slovenia;"Strokovno Drustvo za Mikroelektroniko";"1996-ongoing";"Electrical and Electronic Engineering (Q3); Electronic, Optical and Magnetic Materials (Q4)"
932;20600195620;"Polymers from Renewable Resources";journal;"20412479, 20451377";0,172;Q3;5;12;35;461;21;35;0,61;38,42;United Kingdom;"RAPRA Technology Ltd.";"2010-ongoing";"Polymers and Plastics (Q3)"
933;18300156723;"International Journal of Nanomanufacturing";journal;"17469406, 17469392";0,170;Q4;11;33;104;575;34;101;0,42;17,42;United Kingdom;"Inderscience Publishers";"2009-ongoing";"Industrial and Manufacturing Engineering (Q3); Nanoscience and Nanotechnology (Q4)"
934;14228;"Progress in Rubber Plastics Recycling Technology";journal;"14777606";0,170;Q3;11;21;46;668;22;46;0,47;31,81;United Kingdom;"RAPRA Technology Ltd.";"1997-1998, 2002-ongoing";"Chemical Engineering (miscellaneous) (Q3); Polymers and Plastics (Q3); Materials Chemistry (Q4); Organic Chemistry (Q4)"
935;13349;"Taiyangneng Xuebao/Acta Energiae Solaris Sinica";journal;"02540096";0,170;Q4;24;481;1374;6785;350;1374;0,19;14,11;China;"Science Press";"1986-ongoing";"Energy Engineering and Power Technology (Q3); Atomic and Molecular Physics, and Optics (Q4); Electronic, Optical and Magnetic Materials (Q4); Renewable Energy, Sustainability and the Environment (Q4)"
936;40047;"Jingangshi yu Moliao Moju Gongcheng/Diamond and Abrasives Engineering";journal;"1006852X";0,169;Q3;9;103;305;1246;45;305;0,15;12,10;China;"Science Publishing House";"2001-ongoing";"Materials Science (miscellaneous) (Q3); Mechanical Engineering (Q4); Mechanics of Materials (Q4)"
937;19700186836;"Proceedings of the Institution of Mechanical Engineers, Part N: Journal of Nanoengineering and Nanosystems";journal;"17403499, 20413092";0,169;Q3;15;0;76;0;49;74;0,77;0,00;United States;"SAGE Publications";"2004-ongoing";"Electrical and Electronic Engineering (Q3); Materials Science (miscellaneous) (Q3); Condensed Matter Physics (Q4); Nanoscience and Nanotechnology (Q4)"
938;21100810428;"Zhidkie Kristally i Ikh Prakticheskoe Ispol'zovanie";journal;"19913966, 24999644";0,168;Q3;4;39;42;904;21;41;0,51;23,18;Russian Federation;"Ivanovo State University";"2016-ongoing";"Materials Science (miscellaneous) (Q3); Biomaterials (Q4); Electronic, Optical and Magnetic Materials (Q4); Materials Chemistry (Q4); Surfaces, Coatings and Films (Q4)"
939;19400157268;"International Journal of Nanoparticles";journal;"17532507";0,167;Q3;12;16;49;426;31;48;0,91;26,63;United Kingdom;"Inderscience Publishers";"2009-ongoing";"Materials Science (miscellaneous) (Q3); Condensed Matter Physics (Q4); Mechanical Engineering (Q4); Nanoscience and Nanotechnology (Q4)"
940;28516;"Kung Cheng Je Wu Li Hsueh Pao/Journal of Engineering Thermophysics";journal;"0253231X";0,166;Q4;20;442;1589;6568;369;1589;0,23;14,86;China;"Science Press";"1981-1991, 1998-ongoing";"Condensed Matter Physics (Q4); Materials Science (miscellaneous) (Q4); Mechanical Engineering (Q4)"
941;11700154613;"Nanotechnology Perceptions";journal;"16606795";0,166;Q4;8;23;44;331;8;38;0,23;14,39;Switzerland;"Collegium Basilea";"2008-ongoing";"Engineering (miscellaneous) (Q3); Condensed Matter Physics (Q4); Materials Science (miscellaneous) (Q4); Nanoscience and Nanotechnology (Q4)"
942;16702;"Ferroelectrics, Letters Section";journal;"15635228, 07315171";0,165;Q4;16;15;49;328;22;48;0,42;21,87;United Kingdom;"Taylor & Francis";"1983-ongoing";"Condensed Matter Physics (Q4); Electronic, Optical and Magnetic Materials (Q4)"
943;19700187636;"Liquid Crystals Today";journal;"1358314X";0,165;Q4;12;19;50;294;18;28;0,83;15,47;United Kingdom;"Taylor & Francis";"1991-1996, 2000-ongoing";"Condensed Matter Physics (Q4); Inorganic Chemistry (Q4); Materials Chemistry (Q4)"
944;5300152204;"IEICE Electronics Express";journal;"13492543";0,164;Q4;32;326;865;4247;497;46;16,16;13,03;Japan;"Institute of Electronics, Information and Communication Engineers";"2006-ongoing";"Condensed Matter Physics (Q4); Electrical and Electronic Engineering (Q4); Electronic, Optical and Magnetic Materials (Q4)"
945;19700186895;"Progress in Superconductivity and Cryogenics (PSAC)/Journal of the Korea Institute of Applied Superconductivity and Cryogenics";journal;"12293008";0,164;Q4;6;41;127;734;39;127;0,39;17,90;South Korea;"Korea Institute of Applied Superconductivity and Cryogenics";"2009-ongoing";"Electrical and Electronic Engineering (Q4); Electronic, Optical and Magnetic Materials (Q4)"
946;9000153103;"Optica Pura y Aplicada";journal;"00303917";0,163;Q4;9;46;111;808;26;98;0,22;17,57;Spain;"A. Hidalgo";"2007-ongoing";"Engineering (miscellaneous) (Q3); Atomic and Molecular Physics, and Optics (Q4); Electronic, Optical and Magnetic Materials (Q4); Mechanical Engineering (Q4)"
947;21100818510;"Progress in Steel Building Structures";journal;"16719379";0,163;Q4;4;70;116;1051;23;116;0,20;15,01;China;"Tongji University";"2015-ongoing";"Building and Construction (Q4); Civil and Structural Engineering (Q4); Metals and Alloys (Q4); Numerical Analysis (Q4)"
948;19400158374;"International Heat Treatment and Surface Engineering";journal;"17495156, 17495148";0,162;Q4;8;0;34;0;12;29;0,00;0,00;United Kingdom;"Maney Publishing";"2008-2014";"Materials Science (miscellaneous) (Q4)"
949;17700156411;"Fenmo Yejin Cailiao Kexue yu Gongcheng/Materials Science and Engineering of Powder Metallurgy";journal;"16730224";0,161;Q4;10;115;435;2238;100;435;0,18;19,46;China;"Central South University";"2009-ongoing";"Metals and Alloys (Q4)"
950;21100367702;"Koroze a Ochrana Materialu";journal;"18041213";0,161;Q4;4;25;54;630;21;54;0,36;25,20;Germany;"Walter de Gruyter GmbH";"2014-ongoing";"Materials Science (miscellaneous) (Q4)"
951;26149;"International Journal of High Speed Electronics and Systems";journal;"01291564";0,159;Q4;21;27;88;858;34;82;0,44;31,78;Singapore;"World Scientific Publishing Co";"2002-ongoing";"Electrical and Electronic Engineering (Q4); Electronic, Optical and Magnetic Materials (Q4); Hardware and Architecture (Q4)"
952;19900193261;"Iranian Journal of Materials Science and Engineering";journal;"17350808";0,159;Q4;12;32;111;950;21;111;0,19;29,69;Iran;"Iran University of Science and Technology";"2010-ongoing";"Engineering (miscellaneous) (Q3); Materials Science (miscellaneous) (Q4)"
953;29669;"Corrosion Science and Protection Technology";journal;"10026495";0,157;Q4;12;112;221;2394;59;221;0,24;21,38;China;"Zhongguo Kexueyuan";"1992, 1995-2002, 2005-ongoing";"Chemical Engineering (miscellaneous) (Q4); Chemistry (miscellaneous) (Q4); Materials Science (miscellaneous) (Q4)"
954;7200153124;"Eurasian Chemico-Technological Journal";journal;"15623920";0,157;Q4;7;42;122;969;35;121;0,30;23,07;Kazakhstan;"Institute of New Chemical Technologies and Materials of Al-Farabi Kazakh State National University";"2007-ongoing";"Chemical Engineering (miscellaneous) (Q4); Chemistry (miscellaneous) (Q4); Condensed Matter Physics (Q4); Materials Science (miscellaneous) (Q4)"
955;13800154702;"Leonardo Journal of Practices and Technologies";journal;"15831078";0,156;Q4;13;0;96;0;41;96;0,37;0,00;Romania;"AcademicDirect";"2008-2016 (cancelled)";"Industrial and Manufacturing Engineering (Q3); Chemical Engineering (miscellaneous) (Q4); Materials Science (miscellaneous) (Q4)"
956;21100286892;"Ciencia e Tecnologia dos Materiais";journal;"08708312";0,155;Q4;6;71;62;1368;33;62;0,50;19,27;Spain;"Elsevier Espana";"2012-ongoing";"Industrial and Manufacturing Engineering (Q3); Materials Science (miscellaneous) (Q4); Renewable Energy, Sustainability and the Environment (Q4)"
957;21100224451;"Mathematical Scientist";journal;"03123685";0,155;Q4;2;24;57;211;6;51;0,18;8,79;United Kingdom;"Applied Probability Trust";"2011-ongoing";"Materials Science (miscellaneous) (Q4)"
958;21100444341;"Advanced Electromagnetics";journal;"21190275";0,154;Q4;10;49;71;1102;54;71;0,75;22,49;France;"Advance Electromagnetics";"2012-ongoing";"Electrical and Electronic Engineering (Q4); Electronic, Optical and Magnetic Materials (Q4); Radiation (Q4)"
959;21100855854;"J-FOR";journal;"1927632X, 19276311";0,154;Q4;9;0;34;0;14;34;0,00;0,00;Canada;"Pulp and Paper Technical Association of Canada (PAPTAC)";"2011-2014";"Media Technology (Q2); Chemical Engineering (miscellaneous) (Q4); Chemistry (miscellaneous) (Q4); Materials Science (miscellaneous) (Q4)"
960;21100427192;"Acta Crystallographica Section E: Crystallographic Communications";journal;"20569890";0,153;Q4;9;458;1232;9458;399;1219;0,33;20,65;United Kingdom;"International Union of Crystallography";"2015-ongoing";"Chemistry (miscellaneous) (Q4); Condensed Matter Physics (Q4); Materials Science (miscellaneous) (Q4)"
961;19700171005;"Recent Patents on Materials Science";journal;"18744648, 18744656";0,153;Q4;11;15;61;809;26;55;0,45;53,93;United Arab Emirates;"Bentham Science Publishers";"2009-ongoing";"Materials Science (miscellaneous) (Q4)"
962;19900191891;"Nanoscience and Nanotechnology - Asia";journal;"22106812, 22106820";0,152;Q4;8;23;47;1086;21;40;0,53;47,22;United Arab Emirates;"Bentham Science Publishers";"2011-ongoing";"Engineering (miscellaneous) (Q3); Materials Science (miscellaneous) (Q4); Nanoscience and Nanotechnology (Q4)"
963;19400157242;"Revista Latinoamericana de Metalurgia y Materiales";journal;"02556952";0,152;Q4;7;24;126;727;24;117;0,21;30,29;Venezuela;"Universidad Simon Bolivar";"2009-ongoing";"Industrial and Manufacturing Engineering (Q3); Materials Science (miscellaneous) (Q4)"
964;12667;"High Technology Letters";journal;"10066748";0,150;Q4;10;61;195;984;38;195;0,19;16,13;China;"Kexue Chubaneshe/Science Press";"1991, 1995-ongoing";"Energy (miscellaneous) (Q3); Biotechnology (Q4); Control and Systems Engineering (Q4); Information Systems (Q4); Materials Science (miscellaneous) (Q4)"
965;7200153172;"Korean Journal of Materials Research";journal;"12250562";0,150;Q4;9;115;350;2154;86;350;0,28;18,73;South Korea;"Materials Research Society of Korea";"2007-ongoing";"Materials Science (miscellaneous) (Q4)"
966;19700186869;"WSEAS Transactions on Applied and Theoretical Mechanics";journal;"19918747";0,150;Q4;10;25;25;444;15;25;0,60;17,76;Greece;"World Scientific and Engineering Academy and Society (WSEAS) Press";"2008-ongoing";"Materials Science (miscellaneous) (Q4); Mechanical Engineering (Q4); Mechanics of Materials (Q4)"
967;18300156734;"Main Group Chemistry";journal;"10241221";0,149;Q4;19;28;100;925;47;98;0,45;33,04;Netherlands;"IOS Press";"2008-ongoing";"Inorganic Chemistry (Q4); Materials Chemistry (Q4); Organic Chemistry (Q4)"
968;6400153167;"International Journal of Microstructure and Materials Properties";journal;"17418429";0,148;Q4;12;34;105;585;42;101;0,44;17,21;United Kingdom;"Inderscience Publishers";"2007-ongoing";"Materials Science (miscellaneous) (Q4)"
969;19400158812;"Journal of Biorheology";journal;"18670466";0,148;Q4;8;13;27;241;9;22;0,43;18,54;Germany;"Springer Verlag";"2009-2011, 2013-ongoing";"Materials Science (miscellaneous) (Q4); Mechanical Engineering (Q4); Mechanics of Materials (Q4)"
970;13056;"Noise and Vibration Worldwide";journal;"09574565";0,143;Q4;13;14;46;158;29;44;0,50;11,29;United States;"SAGE Publications Inc.";"1989, 1991-1992, 1994-ongoing";"Acoustics and Ultrasonics (Q4); Condensed Matter Physics (Q4); Materials Science (miscellaneous) (Q4); Mechanical Engineering (Q4); Mechanics of Materials (Q4)"
971;17700155307;"Chongqing Daxue Xuebao/Journal of Chongqing University";journal;"1000582X";0,142;Q4;14;142;409;2771;92;409;0,23;19,51;China;"Chinese Electronic Periodical Services";"2009-ongoing";"Civil and Structural Engineering (Q4); Computer Science (miscellaneous) (Q4); Electrical and Electronic Engineering (Q4); Materials Science (miscellaneous) (Q4)"
972;19700186888;"International Journal of Energetic Materials and Chemical Propulsion";journal;"2150766X";0,142;Q4;11;29;91;616;34;91;0,43;21,24;United States;"Begell House";"2009-ongoing";"Materials Science (miscellaneous) (Q4)"
973;15345;"Journal of Dong Hua University (English Edition)";journal;"10001484";0,142;Q3;10;141;575;3263;111;575;0,16;23,14;China;"Dong Hua University";"1986-ongoing";"Industrial and Manufacturing Engineering (Q3); Polymers and Plastics (Q3)"
974;5600152819;"Advances in OptoElectronics";journal;"1687563X, 16875648";0,141;Q4;20;7;26;220;15;26;0,42;31,43;Egypt;"Hindawi Publishing Corporation";"2007-ongoing";"Electrical and Electronic Engineering (Q4); Electronic, Optical and Magnetic Materials (Q4)"
975;21100438180;"Nanosistemi, Nanomateriali, Nanotehnologii";journal;"18165230";0,141;Q4;2;61;62;1086;11;62;0,18;17,80;Ukraine;"National Academy of Sciences of Ukraine";"2015-ongoing";"Ceramics and Composites (Q4); Electronic, Optical and Magnetic Materials (Q4); Materials Science (miscellaneous) (Q4); Surfaces, Coatings and Films (Q4)"
976;25141;"Zeitschrift für Kristallographie - New Crystal Structures";journal;"14337266";0,141;Q4;34;361;772;4155;174;772;0,26;11,51;Germany;"Walter de Gruyter GmbH";"1997-ongoing";"Condensed Matter Physics (Q4); Inorganic Chemistry (Q4); Materials Science (miscellaneous) (Q4)"
977;21100825150;"Computer Methods in Materials Science";journal;"16418581";0,140;Q4;5;22;85;369;22;85;0,26;16,77;United Kingdom;"Publishing House AKAPIT";"2015-ongoing";"Computer Science Applications (Q4); Materials Science (miscellaneous) (Q4)"
978;25927;"Kobunshi Ronbunshu";journal;"03862186";0,140;Q3;15;74;243;2195;53;241;0,25;29,66;Japan;"Kobunshi Kagaku";"1985-ongoing";"Polymers and Plastics (Q3); Chemical Engineering (miscellaneous) (Q4); Environmental Science (miscellaneous) (Q4); Materials Science (miscellaneous) (Q4)"
979;12968;"Gaofenzi Cailiao Kexue Yu Gongcheng/Polymeric Materials Science and Engineering";journal;"10007555";0,139;Q3;12;377;1285;5163;251;1285;0,20;13,69;China;"Sichuan Daxue";"1993-1995, 1998, 2001-ongoing";"Polymers and Plastics (Q3); Process Chemistry and Technology (Q4)"
980;144910;"Acta Crystallographica Section E: Structure Reports Online";journal;"16005368";0,138;Q4;33;0;1720;0;397;1713;0,28;0,00;United Kingdom;"International Union of Crystallography";"2003-2015";"Chemistry (miscellaneous) (Q4); Condensed Matter Physics (Q4); Materials Science (miscellaneous) (Q4)"
981;28985;"Guti Huojian Jishu/Journal of Solid Rocket Technology";journal;"10062793";0,138;Q4;12;135;477;1381;102;477;0,20;10,23;China;"Zhongguo Hangtian Gongye Zonggongsi";"1996, 2001-ongoing";"Aerospace Engineering (Q4); Materials Science (miscellaneous) (Q4)"
982;25198;"Journal of New Materials for Electrochemical Systems";journal;"14802422";0,138;Q4;40;20;100;634;36;100;0,19;31,70;Canada;"Journal of New Materials for Electrochemical Systems";"1998-ongoing";"Electrochemistry (Q4); Materials Science (miscellaneous) (Q4); Renewable Energy, Sustainability and the Environment (Q4)"
983;14457;"International Journal of the Society of Materials Engineering for Resources";journal;"13479725";0,137;Q4;10;0;47;0;13;46;0,25;0,00;Japan;"Society of Materials Engineering for Resources for Japan";"1993-2007, 2009-2014, 2016-ongoing";"Chemical Engineering (miscellaneous) (Q4); Materials Science (miscellaneous) (Q4); Mechanical Engineering (Q4)"
984;18673;"Active and Passive Electronic Components";journal;"08827516, 15635031";0,136;Q4;20;19;45;378;26;43;0,43;19,89;Egypt;"Hindawi Publishing Corporation";"1995-2004, 2007-ongoing";"Electrical and Electronic Engineering (Q4); Electronic, Optical and Magnetic Materials (Q4)"
985;17700155710;"International Journal of Computational Materials Science and Surface Engineering";journal;"17533465, 17533473";0,135;Q4;9;5;15;138;5;15;0,18;27,60;United Kingdom;"Inderscience Publishers";"2009-ongoing";"Computer Science Applications (Q4); Engineering (miscellaneous) (Q4); Materials Science (miscellaneous) (Q4); Modeling and Simulation (Q4)"
986;21100287593;"Materials China";journal;"16743962";0,134;Q4;7;119;315;5156;85;315;0,22;43,33;China;"Chemical Industry Press";"2013-ongoing";"Materials Science (miscellaneous) (Q4); Nuclear Energy and Engineering (Q4); Safety, Risk, Reliability and Quality (Q4)"
987;21100202744;"Journal of Advanced Microscopy Research";journal;"21567573, 21567581";0,133;Q4;8;39;132;953;29;130;0,26;24,44;United States;"American Scientific Publishers";"2010-ongoing";"Instrumentation (Q4); Materials Science (miscellaneous) (Q4)"
988;18913;"Biomedical Engineering (New York) (English translation of Meditsinskaya Tekhnika)";journal;"00258075";0,132;Q4;8;9;137;68;15;137;0,11;7,56;Russian Federation;"Izdatel'stvo Meditsina Publishers";"1972-2015";"Materials Science (miscellaneous) (Q4); Mechanical Engineering (Q4); Medicine (miscellaneous) (Q4)"
989;12727;"Journal of Protective Coatings and Linings";journal;"87551985";0,132;Q4;13;57;205;155;13;166;0,11;2,72;United States;"Technology Publishing Co.";"1984-ongoing";"Materials Chemistry (Q4); Mechanical Engineering (Q4); Metals and Alloys (Q4); Surfaces, Coatings and Films (Q4)"
990;21100264813;"Pakistan Journal of Scientific and Industrial Research Series A: Physical Sciences";journal;"22216413, 22232559";0,132;Q4;3;26;73;564;12;73;0,16;21,69;Pakistan;"PCSIR-Scientific Information Centre";"2011-ongoing";"Materials Science (miscellaneous) (Q4); Mathematical Physics (Q4); Physical and Theoretical Chemistry (Q4); Physics and Astronomy (miscellaneous) (Q4)"
991;4700151917;"Revista Escola de Minas";journal;"03704467";0,132;Q4;11;2;143;45;31;131;0,14;22,50;Brazil;"Escola de minas";"2006-ongoing";"Economic Geology (Q4); Geochemistry and Petrology (Q4); Geology (Q4); Materials Science (miscellaneous) (Q4); Waste Management and Disposal (Q4)"
992;21100205757;"Superficies y Vacio";journal;"16653521";0,132;Q4;6;0;44;0;13;44;0,25;0,00;Mexico;"Mexican Society on Science and Technology of Surfaces and Materials";"2012-2015";"Surfaces, Coatings and Films (Q4)"
993;15826;"Zhongguo Zaozhi Xuebao/Transactions of China Pulp and Paper";journal;"10006842";0,132;Q4;7;46;135;580;21;135;0,18;12,61;China;"Zhongguo Zaozhi Xuehui/China Technical Association of the Paper Industry";"1997-1998, 2002-ongoing";"Media Technology (Q3); Chemical Engineering (miscellaneous) (Q4); Materials Science (miscellaneous) (Q4)"
994;25900;"Journal of Polymer Materials";journal;"09763449, 09700838";0,131;Q4;23;51;95;1694;21;93;0,25;33,22;India;"Oxford & I.B.H. Publishing Co. Pvt. Ltd.";"1987, 1996-2014, 2016-ongoing";"Materials Chemistry (Q4); Polymers and Plastics (Q4)"
995;32655;"Keikinzoku Yosetsu/Journal of Light Metal Welding and Construction";journal;"03685306";0,131;Q4;8;3;101;29;4;88;0,04;9,67;Japan;"Keikinzoku Gakkai/Japan Institute of Light Metals";"1975, 1978-1994, 1996-2002, 2005-ongoing";"Materials Chemistry (Q4); Mechanical Engineering (Q4); Mechanics of Materials (Q4); Metals and Alloys (Q4)"
996;21100829916;"Chernye Metally";journal;"01320890, 24140104";0,129;Q4;6;184;145;1035;9;142;0,06;5,63;Russian Federation;"Ore and Metals Publishing house";"2016-ongoing";"Metals and Alloys (Q4)"
